callsign,flight_number,date,aircraft_type_icao,origin_iata,destination_iata,origin_latitude_deg,origin_longitude_deg,destination_latitude_deg,destination_longitude_deg,origin_country,destination_country,duration_hours,total_distance_km,great_circle_distance_km,great_circle_ratio,LTO_CO2_kg,CCD_CO2_kg,Total_CO2_kg
VLG582F,,,A320,DUB,BCN,53.428713,-6.262121,41.2971,2.07846,IE,ES,1.93,1539.44,1485.2649190727598,0.9648085791409602,806.3,14667.67,15473.97
VLG8020,VY8020,2021-07-04,A321,BCN,ORY,41.2971,2.07846,48.72333,2.37944,ES,FR,1.42,934.57,826.1261861437757,0.8839639472097068,689.1,10747.06,11436.16
VLG3419,VY3419,2021-07-04,A320,MAD,IBZ,40.471926,-3.56264,38.872898,1.37312,ES,ES,0.79,522.72,458.2622084769625,0.8766877266547338,806.3,5675.29,6481.59
VLG1984,VY1984,2021-07-04,A320,LIS,ORY,38.7813,-9.13592,48.72333,2.37944,PT,FR,2.04,1542.3,1438.1632218986754,0.9324795577375837,806.3,14692.97,15499.27
VLG96UV,VY6275,2021-07-04,A20N,ACE,VLC,28.945499,-13.6052,39.4893,-0.481625,ES,ES,2.25,1719.99,1674.230620219893,0.9733955547531631,685.35,13824.86,14510.22
VLG850B,,,A320,ORY,SVQ,48.72333,2.37944,37.417999,-5.89311,FR,ES,1.99,1447.74,1423.481167604048,0.9832436539738131,806.3,13856.63,14662.93
VLG764M,VY2433,2021-07-04,A20N,MAH,SVQ,39.862598,4.21865,37.417999,-5.89311,ES,ES,1.4,950.03,918.7571263944475,0.9670822251870441,685.35,8036.44,8721.8
VLG6FU,,,A20N,LPA,AGP,27.9319,-15.3866,36.6749,-4.49911,ES,ES,1.9,1445.96,1409.5966789996837,0.9748517794404297,685.35,11764.75,12450.11
VLG7Z,VY2114,2021-07-04,A20N,AGP,BCN,36.6749,-4.49911,41.2971,2.07846,ES,ES,1.21,830.49,765.9939217775354,0.9223397292893779,685.35,7137.76,7823.12
VLG9UL,,,A20N,ORY,FCO,48.72333,2.37944,41.804532,12.251998,FR,IT,1.55,1140.04,1088.7051244459017,0.954970987374041,685.35,9464.9,10150.26
VLG66WQ,,,A320,MUC,BCN,48.353802,11.7861,41.2971,2.07846,DE,ES,1.68,1144.95,1091.4632782731676,0.9532846659445107,806.3,11178.61,11984.91
VLG3224,VY3224,2021-07-04,A320,TFN,SCQ,28.482752,-16.341707,42.896301,-8.41514,ES,ES,2.27,1797.9,1753.330716760482,0.9752103658493141,806.3,16953.62,17759.92
VLG12FA,VY1264,,A321,DUS,BCN,51.289501,6.76678,41.2971,2.07846,DE,ES,1.8,1278.33,1167.4565492286108,0.9132669570679017,689.1,14255.2,14944.3
VLG7364,VY7364,2021-07-04,A20N,BCN,TNG,41.2971,2.07846,35.731741,-5.921459,ES,MA,1.37,946.07,930.7083092654183,0.9837626277816844,685.35,8006.67,8692.03
VLG6RB,,,A321,BCN,IBZ,41.2971,2.07846,38.872898,1.37312,ES,ES,0.57,315.18,276.1640126138499,0.8762104594639567,689.1,4426.07,5115.17
VLG1V,,,A320,PMI,BCN,39.551701,2.73881,41.2971,2.07846,ES,ES,0.56,265.31,201.97414078485818,0.7612760196934084,806.3,3398.63,4204.93
VLG509Q,VY6535,2021-07-04,A319,CTA,BCN,37.466801,15.0664,41.2971,2.07846,IT,ES,1.97,1243.53,1193.3120129298384,0.9596165857919298,725.0,10885.86,11610.86
VLG3GL,VY3014,2021-07-04,A320,BCN,FUE,41.2971,2.07846,28.4527,-13.8638,ES,ES,2.78,2115.26,2031.9651804545992,0.9606219473987118,806.3,19760.51,20566.81
VLG55WJ,VY1870,2021-07-04,A321,BCN,CPH,41.2971,2.07846,55.617900848389,12.656000137329,ES,DK,2.43,1917.97,1768.6367499072278,0.9221399447891405,689.1,20782.84,21471.94
VLG7NV,,,A320,ALC,AMS,38.2822,-0.558156,52.308601,4.76389,ES,NL,2.46,1762.21,1613.210101726537,0.9154471383810879,806.3,16637.96,17444.26
VLG55QZ,,,A320,LPA,VLC,27.9319,-15.3866,39.4893,-0.481625,ES,ES,2.44,1914.12,1879.928640111199,0.9821372955254629,806.3,17981.53,18787.83
VLG74BE,VY8355,2021-07-04,A320,AMS,BIO,52.308601,4.76389,43.301102,-2.91061,NL,ES,1.77,1243.61,1143.3857617226183,0.9194086262756157,806.3,12051.2,12857.5
VLG8461,VY8461,2021-07-04,A320,LIS,BCN,38.7813,-9.13592,41.2971,2.07846,PT,ES,1.33,1037.19,999.5724692223275,0.9637313020973278,806.3,10225.52,11031.82
VLG8003,VY8003,2021-07-04,A321,ORY,BCN,48.72333,2.37944,41.2971,2.07846,FR,ES,1.23,858.85,826.1261861437757,0.9618981034450436,689.1,9974.33,10663.43
VLG8348,VY8348,2021-07-04,A320,PMI,ZRH,39.551701,2.73881,47.458056,8.548056,ES,CH,1.43,1086.23,995.5422980898128,0.9165115105362702,806.3,10659.26,11465.56
VLG673B,,,A320,ORY,AGP,48.72333,2.37944,36.6749,-4.49911,FR,ES,2.0,1494.99,1451.434494684693,0.9708656878538939,806.3,14274.53,15080.83
VLG2469,VY2469,2021-07-04,A320,NUE,BCN,49.498699,11.078056,41.2971,2.07846,DE,ES,1.92,1281.01,1147.7943154821667,0.8960073032077553,806.3,12381.99,13188.29
VLG30FQ,,,A320,IBZ,LIS,38.872898,1.37312,38.7813,-9.13592,ES,PT,1.5,989.66,909.9373383902628,0.919444393418207,806.3,9805.14,10611.44
VLG737Q,,,A320,,BCN,,,41.2971,2.07846,,ES,1.42,1090.72,1086.7032068946653,0.9963173013190051,806.3,10698.97,11505.27
VLG1ZE,,,A320,PMI,MUC,39.551701,2.73881,48.353802,11.7861,ES,DE,1.77,1318.85,1237.3634197505262,0.9382139134477205,806.3,12716.66,13522.96
VLG5BH,,,A321,BCN,MAH,41.2971,2.07846,39.862598,4.21865,ES,ES,0.48,266.55,241.05794119782644,0.9043629382773455,689.1,3929.79,4618.89
VLG183Y,VY3045,2021-07-04,A20N,LPA,SVQ,27.9319,-15.3866,37.417999,-5.89311,ES,ES,1.86,1435.2,1377.5875868198211,0.9598575716414584,685.35,11683.86,12369.22
VLG83YK,,,A320,AMS,AGP,52.308601,4.76389,36.6749,-4.49911,NL,ES,2.61,1940.08,1883.725013846451,0.9709522359111228,806.3,18211.13,19017.43
VLG7292,VY7292,2021-07-04,A320,BIO,LGW,43.301102,-2.91061,51.148744,-0.185739,ES,GB,1.39,958.86,896.2665549769736,0.9347209759265936,806.3,9532.73,10339.03
VLG8N,,,A320,ALC,MAH,38.2822,-0.558156,39.862598,4.21865,ES,ES,0.77,473.85,448.18374023397746,0.9458346317061885,806.3,5243.06,6049.36
VLG6819,VY6819,2021-07-04,A319,PRG,FLR,50.100874,14.259911,43.808558,11.202822,CZ,IT,1.18,781.53,736.7896841717319,0.9427529130957634,725.0,7192.6,7917.6
VLG6TB,VY2473,2021-07-04,A321,ACE,BCN,28.945499,-13.6052,41.2971,2.07846,ES,ES,2.61,2020.68,1974.1972006027345,0.9769964569366423,689.1,21831.02,22520.12
VLG529X,,,A20N,PMI,ORY,39.551701,2.73881,48.72333,2.37944,ES,FR,1.7,1189.69,1020.275488157988,0.8575977676184451,685.35,9838.16,10523.52
VLG11SL,VY3103,2021-07-04,A20N,TFN,VLC,28.482752,-16.341707,39.4893,-0.481625,ES,ES,2.64,1996.98,1901.717073556587,0.9522965045000886,685.35,15907.22,16592.58
VLG51PG,VY3988,2021-07-04,A20N,MAH,GRX,39.862598,4.21865,37.188702,-3.77736,ES,ES,1.21,813.26,756.1192690407404,0.9297386678808012,685.35,7008.23,7693.58
VLG4VM,,,A320,,BCN,,,41.2971,2.07846,,ES,0.5,247.92,227.49140352095137,0.9176000464704396,806.3,3244.83,4051.13
VLG59TN,,,A321,LPA,BCN,27.9319,-15.3866,41.2971,2.07846,ES,ES,2.86,2285.16,2174.573030508505,0.9516064654153341,689.1,24530.09,25219.19
VLG224U,,,A320,PMI,OVD,39.551701,2.73881,43.563599,-6.03462,ES,ES,1.37,913.95,854.8519492652347,0.9353377638440119,806.3,9135.53,9941.83
VLG7QN,,,A320,BCN,BLQ,41.2971,2.07846,44.5354,11.2887,ES,IT,1.17,876.86,831.3501069645738,0.9480990203277305,806.3,8807.48,9613.78
VLG867C,LG2214,,A321,BCN,SVQ,41.2971,2.07846,37.417999,-5.89311,ES,ES,1.22,826.32,809.3073341596748,0.9794115284147483,689.1,9642.35,10331.45
VLG54N,,,A320,MAD,MAH,40.471926,-3.56264,39.862598,4.21865,ES,ES,1.07,758.27,664.4521407410277,0.8762738084600838,806.3,7758.62,8564.92
VLG58PM,,,A320,BCN,,41.2971,2.07846,,,ES,,0.75,488.25,475.48135059610195,0.9738481323012841,806.3,5370.43,6176.73
VLG569U,VY1380,2021-07-04,A319,BCN,RMU,41.2971,2.07846,37.802852,-1.124884,ES,ES,0.85,498.73,475.7399404595047,0.9539027940158095,725.0,4931.88,5656.88
VLG3287,VY3287,2021-07-04,A20N,SPC,BIO,28.626499,-17.7556,43.301102,-2.91061,ES,ES,2.69,2056.61,1999.6390598082273,0.9722986175347913,685.35,16355.51,17040.87
VLG3PY,,,A321,TFN,BCN,28.482752,-16.341707,41.2971,2.07846,ES,ES,2.89,2382.18,2194.5818224297977,0.921249369245732,689.1,25520.19,26209.29
VLG1E,VY3944,2021-07-04,A320,BIO,PMI,43.301102,-2.91061,39.551701,2.73881,ES,ES,0.93,690.55,628.7777466980907,0.9105462988894225,806.3,7159.67,7965.97
VLG979D,,,A320,AGP,TFN,36.6749,-4.49911,28.482752,-16.341707,ES,ES,2.07,1501.03,1433.6109262243474,0.9550847925919851,806.3,14327.95,15134.25
VLG270A,,,A320,BCN,LYS,41.2971,2.07846,45.725996,5.090139,ES,FR,1.1,708.08,548.6522729531636,0.7748450358055072,806.3,7314.71,8121.01
VLG53ML,,,A320,,BCN,,,41.2971,2.07846,,ES,3.0,2067.78,2064.6360365212354,0.9984795464320358,806.3,19340.57,20146.87
VLG1269,VY1269,2021-07-04,A20N,HEL,BCN,60.318363,24.963341,41.2971,2.07846,FI,ES,3.62,2702.08,2628.1493870975332,0.9726393693367825,685.35,21208.04,21893.39
VLG97CF,,,A320,IBZ,MAD,38.872898,1.37312,40.471926,-3.56264,ES,ES,0.94,506.17,458.2622084769625,0.9053523687238724,806.3,5528.92,6335.22
VLG4ED,VY2455,,A320,IBZ,FCO,38.872898,1.37312,41.804532,12.251998,ES,IT,1.38,1038.91,977.1672518804288,0.940569685420709,806.3,10240.73,11047.03
VLG925X,VY3002,2021-07-04,A320,BCN,LPA,41.2971,2.07846,27.9319,-15.3866,ES,ES,2.84,2196.76,2174.573030508505,0.9899001395275335,806.3,20481.33,21287.63
VLG403H,,,A20N,ORY,BCN,48.72333,2.37944,41.2971,2.07846,FR,ES,1.16,851.37,826.1261861437757,0.9703491855994171,685.35,7294.73,7980.09
VLG80LH,,,A20N,BCN,HAM,41.2971,2.07846,53.630402,9.98823,ES,DE,2.17,1658.07,1492.6173256487548,0.9002136976416887,685.35,13359.36,14044.71
VLG61UJ,VY3153,2021-07-04,A20N,PMI,XRY,39.551701,2.73881,36.744598,-6.06011,ES,ES,1.24,851.86,829.8868724441245,0.9742057056841787,685.35,7298.42,7983.77
VLG37SX,VY3212,2021-07-04,A20N,BCN,TFN,41.2971,2.07846,28.482752,-16.341707,ES,ES,3.16,2222.54,2194.5818224297977,0.9874206189448999,685.35,17602.94,18288.3
VLG6108,VY6108,2021-07-04,A320,BCN,FCO,41.2971,2.07846,41.804532,12.251998,ES,IT,1.25,938.36,847.9983096688334,0.9037025338556987,806.3,9351.42,10157.72
VLG630A,,,A321,IBZ,BCN,38.872898,1.37312,41.2971,2.07846,ES,ES,0.62,336.83,276.1640126138499,0.8198913772937384,689.1,4647.01,5336.11
VLG1DW,,,A20N,,TFS,,,28.0445,-16.5725,,ES,2.67,1999.66,1987.292820609933,0.9938153589159822,685.35,15927.37,16612.73
VLG39NT,VY2425,2021-07-04,A320,IBZ,SVQ,38.872898,1.37312,37.417999,-5.89311,ES,ES,1.04,687.78,655.5121767983535,0.9530840920037709,806.3,7135.17,7941.47
VLG313E,,,A321,BCN,PMI,41.2971,2.07846,39.551701,2.73881,ES,ES,0.43,226.4,201.97414078485818,0.8921119292617411,689.1,3520.05,4209.15
VLG77XA,,,A320,BCN,VIE,41.2971,2.07846,48.110298,16.5697,ES,AT,2.03,1622.0,1369.7372210554736,0.8444742423276655,806.3,15397.87,16204.17
VLG66JY,,,A20N,,TFS,,,28.0445,-16.5725,,ES,2.67,2016.78,1946.6531092964472,0.9652282893009883,685.35,16056.08,16741.43
VLG8AQ,VY1265,2021-07-04,A321,BCN,ARN,41.2971,2.07846,59.64849,17.928829,ES,SE,3.02,2474.22,2315.0055044646356,0.9356506310936925,689.1,26459.48,27148.58
VLG5XU,,,A321,MAH,BCN,39.862598,4.21865,41.2971,2.07846,ES,ES,0.54,267.9,241.05794119782644,0.8998056782300353,689.1,3943.57,4632.67
VLG9434,VY9434,2021-07-04,A320,ORY,MXP,48.72333,2.37944,45.6306,8.72811,FR,IT,0.95,690.65,590.0594873972694,0.8543538512955469,806.3,7160.55,7966.85
VLG8X,,,A320,BCN,ATH,41.2971,2.07846,37.936401,23.9445,ES,GR,2.36,1900.91,1900.078589540229,0.9995626250270812,806.3,17864.69,18670.99
VLG78UG,,,A321,BCN,IBZ,41.2971,2.07846,38.872898,1.37312,ES,ES,0.63,318.86,276.1640126138499,0.8660980135917012,689.1,4463.63,5152.73
VLG8260,VY8260,2021-07-04,A320,ALC,FUE,38.2822,-0.558156,28.4527,-13.8638,ES,ES,2.41,1738.02,1646.4817510311182,0.9473318782471538,806.3,16424.01,17230.31
VLG3H,,,A20N,BCN,LCG,41.2971,2.07846,43.302101,-8.37726,ES,ES,1.47,912.9,887.7084148378394,0.9724048798749474,685.35,7757.3,8442.66
VLG48NC,,,A320,,BHX,,,52.453899,-1.74803,,GB,1.92,1320.94,1284.080139981199,0.9720957348412486,806.3,12735.15,13541.45
VLG195M,,,A320,MAH,BIO,39.862598,4.21865,43.301102,-2.91061,ES,ES,1.29,790.79,705.1854857633607,0.8917481072893698,806.3,8046.24,8852.54
VLG43LC,VY1299,2021-07-04,A20N,SVQ,LCG,37.417999,-5.89311,43.302101,-8.37726,ES,ES,1.15,769.11,687.2372641927683,0.8935487306013031,685.35,6676.32,7361.67
VLG629E,VY3936,2021-07-04,A320,ALC,PMI,38.2822,-0.558156,39.551701,2.73881,ES,ES,0.72,428.36,318.2411043285507,0.7429290884502537,806.3,4840.73,5647.03
VLG3205,VY3205,2021-07-04,A20N,ZAZ,LPA,41.666199,-1.04155,27.9319,-15.3866,ES,ES,2.73,2083.46,2006.2659090766392,0.9629490890521725,685.35,16557.36,17242.72
VLG93MQ,,,A20N,TNG,,35.731741,-5.921459,,,MA,,0.67,484.89,473.602740026883,0.976722019482528,685.35,4539.6,5224.96
VLG35BH,,,A320,ORY,VLC,48.72333,2.37944,39.4893,-0.481625,FR,ES,1.51,1085.96,1051.7121080119514,0.9684630262734828,806.3,10656.87,11463.17
VLG98AM,VY6612,2021-07-04,A20N,BCN,BRI,41.2971,2.07846,41.138901,16.760599,ES,IT,1.52,1271.72,1226.7443401114233,0.9646339918468084,685.35,10454.85,11140.2
VLG721X,VY2654,2021-07-04,A20N,SCQ,AGP,42.896301,-8.41514,36.6749,-4.49911,ES,ES,1.26,885.53,768.2595256359817,0.8675702976025451,685.35,7551.54,8236.9
VLG457N,,,A321,BCN,MXP,41.2971,2.07846,45.6306,8.72811,ES,IT,1.14,816.85,720.8202148323408,0.882438899225489,689.1,9545.71,10234.81
VLG38UH,VY3272,2021-07-04,A20N,BIO,LPA,43.301102,-2.91061,27.9319,-15.3866,ES,ES,2.76,2091.79,2042.4423460937285,0.9764088871701885,685.35,16619.99,17305.34
VLG2509,VY2509,2021-07-04,A320,SVQ,BIO,37.417999,-5.89311,43.301102,-2.91061,ES,ES,1.06,738.27,701.1793550512668,0.9497600539792581,806.3,7581.73,8388.03
VLG76RP,,,A321,ORY,BCN,48.72333,2.37944,41.2971,2.07846,FR,ES,1.26,866.43,826.1261861437757,0.9534828966492108,689.1,10051.68,10740.78
VLG8302,VY8302,2021-07-04,A320,BCN,AMS,41.2971,2.07846,52.308601,4.76389,ES,NL,2.02,1350.65,1241.180855776778,0.9189507687237832,806.3,12997.92,13804.22
VLG2LK,,,A321,BCN,NCE,41.2971,2.07846,43.658401,7.21587,ES,FR,0.78,516.23,496.3143585843382,0.9614209917756391,689.1,6477.82,7166.92
VLG8X,,,A320,,NCL,,,55.037958,-1.689577,,GB,1.59,1192.23,1170.8732793851739,0.9820867444915611,806.3,11596.77,12403.07
VLG7815,VY7815,2021-07-04,A320,BCN,EDI,41.2971,2.07846,55.950145,-3.372288,ES,GB,2.41,1717.33,1676.6411993186637,0.9763069411928189,806.3,16241.02,17047.32
VLG8515,VY8515,2021-07-04,A320,AGP,RAK,36.6749,-4.49911,31.604807,-8.035788,ES,MA,0.87,658.56,650.6920880595829,0.9880528548037886,806.3,6876.73,7683.03
VLG1B,VY3046,2021-07-04,A320,SVQ,LPA,37.417999,-5.89311,27.9319,-15.3866,ES,ES,1.89,1407.83,1377.5875868198211,0.978518419709639,806.3,13503.65,14309.95
VLG7XT,,,A20N,AGP,LPA,36.6749,-4.49911,27.9319,-15.3866,ES,ES,2.01,1491.7,1409.5966789996837,0.9449598974322475,685.35,12108.62,12793.97
VLG60UX,,,A320,ZRH,PMI,47.458056,8.548056,39.551701,2.73881,CH,ES,1.83,1143.16,995.5422980898128,0.8708687306149732,806.3,11162.77,11969.07
VLG8A,,,A20N,GRX,PMI,37.188702,-3.77736,39.551701,2.73881,ES,ES,1.05,716.25,625.7047935951982,0.8735843540596135,685.35,6278.92,6964.28
VLG3647,VY3647,2021-07-04,A320,LIS,IBZ,38.7813,-9.13592,38.872898,1.37312,PT,ES,1.46,1035.48,909.9373383902628,0.8787589701300487,806.3,10210.4,11016.7
VLG1385,VY1385,2021-07-04,A319,RMU,SDR,37.802852,-1.124884,43.427101,-3.82001,ES,ES,1.1,698.68,665.3807144715587,0.952339718428406,725.0,6530.29,7255.29
VLG8LV,,,A320,LGW,BIO,51.148744,-0.185739,43.301102,-2.91061,GB,ES,1.51,1019.13,896.2665549769736,0.8794428139461831,806.3,10065.79,10872.09
VLG7Y,VY8829,,A20N,ORY,,48.72333,2.37944,,,FR,,1.59,1160.6,1078.107672714444,0.9289226888802724,685.35,9619.47,10304.82
VLG644B,,,A320,OVD,PMI,43.563599,-6.03462,39.551701,2.73881,ES,ES,1.19,937.82,854.8519492652347,0.9115309433209301,806.3,9346.64,10152.94
VLG96XW,VY8538,2021-07-04,A320,BCN,OSL,41.2971,2.07846,60.193901,11.1004,ES,NO,3.23,2375.47,2190.3773101134043,0.9220816554675094,806.3,22061.93,22868.23
VLG1454,VY1454,2021-07-04,A320,BIO,MXP,43.301102,-2.91061,45.6306,8.72811,ES,IT,1.27,1014.22,958.2850632699208,0.9448493061366575,806.3,10022.36,10828.66
VLG3EK,,,A320,MAH,BCN,39.862598,4.21865,41.2971,2.07846,ES,ES,0.51,255.83,241.05794119782644,0.9422583012071548,806.3,3314.79,4121.09
VLG6253,VY6253,2021-07-04,A20N,FCO,ORY,41.804532,12.251998,48.72333,2.37944,IT,FR,1.7,1138.83,1088.7051244459017,0.9559856382830639,685.35,9455.81,10141.16
VLG5PM,,,A320,PMI,BIO,39.551701,2.73881,43.301102,-2.91061,ES,ES,1.12,651.77,625.5976720127784,0.9598442272776876,806.3,6816.68,7622.98
VLG93MQ,VY8313,2021-07-04,A20N,BCN,,41.2971,2.07846,,,ES,,0.58,378.42,344.3672771985666,0.9100134168346456,685.35,3739.18,4424.53
VLG10QT,,,A321,BCN,GVA,41.2971,2.07846,46.238098,6.10895,ES,CH,1.25,835.6,637.4698810036843,0.7628887996693207,689.1,9737.05,10426.15
VLG191N,,,A320,MUC,PMI,48.353802,11.7861,39.551701,2.73881,DE,ES,1.92,1288.28,1181.575450457729,0.9171728587401256,806.3,12446.29,13252.59
VLG9WN,VY6814,2021-07-04,A319,FLR,,43.808558,11.202822,,,IT,,1.08,824.83,787.2220389469741,0.9544051973703357,725.0,7538.74,8263.74
VLG459R,,,A320,AGP,PMI,36.6749,-4.49911,39.551701,2.73881,ES,ES,1.13,789.27,709.1506965865061,0.8984893592642647,806.3,8032.8,8839.1
VLG96TL,,,A320,BCN,BOD,41.2971,2.07846,44.82865,-0.715356,ES,FR,0.85,499.67,453.48483770430084,0.9075686707312843,806.3,5471.43,6277.73
VLG73YR,,,A319,BCN,BSL,41.2971,2.07846,47.60068,7.521117,ES,FR,1.41,990.5,822.2664246247631,0.8301528769558436,725.0,8863.12,9588.12
VLG65UG,,,A321,SVQ,BCN,37.417999,-5.89311,41.2971,2.07846,ES,ES,1.46,910.78,809.3073341596748,0.8885870727943904,689.1,10504.28,11193.38
VLG6525,VY6525,2021-07-04,A320,BLQ,BCN,44.5354,11.2887,41.2971,2.07846,IT,ES,1.5,898.27,831.3501069645738,0.9255013603533168,806.3,8996.85,9803.15
VLG64NM,VY2117,2021-07-04,A320,BCN,AGP,41.2971,2.07846,36.6749,-4.49911,ES,ES,1.16,796.78,765.9939217775354,0.9613618838042314,806.3,8099.22,8905.52
VLG79PN,,,A320,LYS,BCN,45.725996,5.090139,41.2971,2.07846,FR,ES,1.22,650.3,548.6522729531636,0.8436910240706806,806.3,6803.68,7609.98
VLG486Y,,,A321,PMI,BCN,39.551701,2.73881,41.2971,2.07846,ES,ES,0.53,275.17,201.97414078485818,0.7339976770173281,689.1,4017.76,4706.86
VLG1RQ,,,A20N,,TFS,,,28.0445,-16.5725,,ES,1.86,1391.16,1363.9088437235455,0.9804111990882036,685.35,11352.78,12038.13
VLG979D,,,A320,,TFN,,,28.482752,-16.341707,,ES,0.33,110.93,57.76938578986332,0.5207733326409747,806.3,2033.22,2839.52
VLG1376,VY1376,2021-07-04,A320,AMS,ALC,52.308601,4.76389,38.2822,-0.558156,NL,ES,2.23,1640.44,1613.210101726537,0.9834008569204219,806.3,15560.96,16367.26
VLG67GM,,,A320,,BCN,,,41.2971,2.07846,,ES,0.77,599.79,548.77060893642,0.9149379098291403,806.3,6356.94,7163.24
VLG88MF,,,A321,BCN,IBZ,41.2971,2.07846,38.872898,1.37312,ES,ES,0.56,312.76,276.1640126138499,0.8829901925241396,689.1,4401.37,5090.47
VLG363P,,,A320,,BCN,,,41.2971,2.07846,,ES,1.26,886.68,843.5678778879765,0.951378037046033,806.3,8894.34,9700.64
VLG508Q,VY3153,2021-07-04,A20N,XRY,PMI,36.744598,-6.06011,39.551701,2.73881,ES,ES,1.69,1017.19,829.8868724441245,0.8158622012054035,685.35,8541.34,9226.69
VLG710V,,,A20N,VLC,BRU,39.4893,-0.481625,50.901402,4.48444,ES,BE,2.06,1599.38,1326.5568856344937,0.829419453559813,685.35,12918.14,13603.49
VLG6722,VY6722,2021-07-04,A320,FCO,SPU,41.804532,12.251998,43.538898,16.298,IT,HR,0.65,404.99,382.8457125695651,0.9453213969963828,806.3,4634.03,5440.33
VLG38XL,,,A320,VLC,PMI,39.4893,-0.481625,39.551701,2.73881,ES,ES,0.51,321.85,276.139867727838,0.8579769076521299,806.3,3898.7,4705.0
VLG79GC,,,A320,FUE,BCN,28.4527,-13.8638,41.2971,2.07846,ES,ES,2.64,2062.66,2031.9651804545992,0.9851188176697078,806.3,19295.29,20101.59
VLG67QR,,,A320,MAD,BCN,40.471926,-3.56264,41.2971,2.07846,ES,ES,0.98,543.49,482.9479536765349,0.8886050408959408,806.3,5858.99,6665.29
VLG2424,VY2424,2021-07-04,A320,SVQ,IBZ,37.417999,-5.89311,38.872898,1.37312,ES,ES,1.09,754.75,655.5121767983535,0.8685156366987128,806.3,7727.48,8533.78
VLG51HM,VY1871,2021-07-04,A321,CPH,BCN,55.617900848389,12.656000137329,41.2971,2.07846,DK,ES,2.52,1917.77,1768.6367499072278,0.9222361127284439,689.1,20780.8,21469.9
VLG3WR,,,A321,IBZ,BCN,38.872898,1.37312,41.2971,2.07846,ES,ES,0.86,410.73,276.1640126138499,0.6723736094608377,689.1,5401.18,6090.28
VLG98LJ,,,A20N,BCN,ORY,41.2971,2.07846,48.72333,2.37944,ES,FR,1.44,933.76,826.1261861437757,0.8847307510964013,685.35,7914.13,8599.48
VLG67EY,,,A320,PMI,ALC,39.551701,2.73881,38.2822,-0.558156,ES,ES,0.67,366.95,318.2411043285507,0.8672601289782006,806.3,4297.59,5103.89
VLG6QD,,,A321,BCN,PMI,41.2971,2.07846,39.551701,2.73881,ES,ES,0.55,255.27,201.97414078485818,0.7912176941468178,689.1,3814.68,4503.78
VLG1502,VY1502,2021-07-04,A319,FLR,ORY,43.808558,11.202822,48.72333,2.37944,IT,FR,1.35,886.72,870.1231310287112,0.981282852567565,725.0,8033.5,8758.5
VLG9435,VY9435,2021-07-04,A320,MXP,ORY,45.6306,8.72811,48.72333,2.37944,IT,FR,1.02,625.24,590.0594873972694,0.943732786445636,806.3,6582.03,7388.33
VLG52CV,VY1298,2021-07-04,A20N,LCG,SVQ,43.302101,-8.37726,37.417999,-5.89311,ES,ES,1.06,769.25,687.2372641927683,0.8933861087978788,685.35,6677.37,7362.72
VLG3311,VY3311,2021-07-04,A320,FCO,IBZ,41.804532,12.251998,38.872898,1.37312,IT,ES,1.48,985.13,977.1672518804288,0.9919170585409325,806.3,9765.08,10571.38
VLG6736,VY6736,2021-07-04,A320,FCO,DBV,41.804532,12.251998,42.562247,18.265543,IT,HR,0.75,516.77,498.63613068842466,0.9649092065878915,806.3,5622.67,6428.97
VLG1914,VY1914,2021-07-04,A320,AGP,CPH,36.6749,-4.49911,55.617900848389,12.656000137329,ES,DK,3.26,2582.14,2471.633095266594,0.9572033643669956,806.3,23889.83,24696.13
VLG8516,VY8516,2021-07-04,A320,RAK,AGP,31.604807,-8.035788,36.6749,-4.49911,MA,ES,1.14,735.17,650.6920880595829,0.8850906430615817,806.3,7554.31,8360.61
VLG24NR,,,A320,BIO,SVQ,43.301102,-2.91061,37.417999,-5.89311,ES,ES,1.01,723.51,701.1793550512668,0.9691356789142747,806.3,7451.18,8257.48
VLG2G,,,A20N,OVD,BCN,43.563599,-6.03462,41.2971,2.07846,ES,ES,1.11,883.55,711.6074806269959,0.8053958243755259,685.35,7536.66,8222.01
VLG7X,,,A320,BCN,AMS,41.2971,2.07846,52.308601,4.76389,ES,NL,1.99,1370.09,1241.180855776778,0.9059119151127137,806.3,13169.86,13976.16
VLG680W,,,A320,BIO,BCN,43.301102,-2.91061,41.2971,2.07846,ES,ES,0.79,486.29,466.82765753085545,0.9599779093356956,806.3,5353.09,6159.39
VLG2655,VY2655,2021-07-04,A20N,AGP,SCQ,36.6749,-4.49911,42.896301,-8.41514,ES,ES,1.18,846.95,768.2595256359817,0.9070895869130193,685.35,7261.5,7946.86
VLG68VF,VY3974,2021-07-04,A20N,BIO,IBZ,43.301102,-2.91061,38.872898,1.37312,ES,ES,1.12,753.8,609.2074572526597,0.8081818217732286,685.35,6561.22,7246.57
VLG82YW,,,A321,IBZ,BCN,38.872898,1.37312,41.2971,2.07846,ES,ES,0.59,291.19,276.1640126138499,0.9483979965446955,689.1,4181.25,4870.35
VLG77WA,VY8156,2021-07-04,A320,VLC,ORY,39.4893,-0.481625,48.72333,2.37944,ES,FR,1.67,1157.16,1051.7121080119514,0.9088735421306918,806.3,11286.6,12092.9
VLG600T,,,A320,PMI,VLC,39.551701,2.73881,39.4893,-0.481625,ES,ES,0.54,281.2,276.3164930859434,0.9826333324535684,806.3,3539.17,4345.47
